instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,10,2,10,False,"[1, 4, 5, 8, 21, 40, 44, 45, 46, 47, 50]",4,4,32.04933032924277,R$100,10,53803110,1414.5,Real Bed,10,10,100,16791987,https://www.airbnb.com.br/rooms/16791987,10,1.0,Entire home/apt
True,10,2,10,True,"[1, 2, 3, 4, 5, 8, 11, 33, 40, 42, 49, 50]",39,5,25.31897096010179,R$79,10,72495908,986.0,Real Bed,10,10,99,13075081,https://www.airbnb.com.br/rooms/13075081,10,1.0,Private room
True,10,2,10,True,"[4, 8, 11, 12, 33, 40, 46, 47]",28,3,22.43453123046994,R$70,10,1848975,232.0,Real Bed,10,10,98,15985749,https://www.airbnb.com.br/rooms/15985749,10,1.0,Private room
True,10,2,10,True,"[4, 5, 7, 8, 15, 21, 33, 34, 40, 44, 49, 50]",1,5,43.26659594447774,R$135,10,73633380,87.0,Real Bed,10,10,100,17326715,https://www.airbnb.com.br/rooms/17326715,10,1.0,Entire home/apt
True,10,2,9,False,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 33, 44, 46, 47]",21,4,60.89372762556126,R$190,10,16346613,105.0,Real Bed,10,10,97,4580561,https://www.airbnb.com.br/rooms/4580561,9,1.0,Entire home/apt
False,10,2,10,False,"[1, 2, 3, 4, 5, 8, 11, 14, 17, 21, 28, 33, 39, 40, 44, 46, 49, 50]",103,5,34.61327675558219,R$108,9,28563249,939.0,Real Bed,10,10,92,5507135,https://www.airbnb.com.br/rooms/5507135,10,1.0,Private room
True,10,3,10,True,"[1, 3, 4, 5, 8, 16, 17, 19, 21, 28, 33, 34, 40, 41, 42, 44, 46, 47, 49, 50]",20,4,32.04933032924277,R$100,10,15679172,689.0,Real Bed,10,10,100,10775683,https://www.airbnb.com.br/rooms/10775683,10,1.0,Private room
True,10,4,9,False,"[1, 2, 3, 4, 5, 6, 8, 14, 21, 28, 31, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47]",206,5,64.09866065848554,R$200,9,5475732,234.0,Real Bed,9,10,92,996602,https://www.airbnb.com.br/rooms/996602,10,0.9829999804496765,Entire home/apt
True,10,2,10,True,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 33, 35, 36, 37, 40, 41, 44, 45, 46, 47, 49, 50]",49,5,60.25274101897641,R$188,10,9365676,60.0,Real Bed,10,10,99,3637631,https://www.airbnb.com.br/rooms/3637631,10,1.0,Entire home/apt
False,10,2,10,False,"[1, 2, 3, 4, 5, 6, 7, 8, 14, 15, 21, 28, 30, 31, 33, 40, 41, 44, 45, 46, 47, 49, 50]",7,5,19.870584804130516,R$62,10,32787702,1976.5,Real Bed,10,10,100,16596984,https://www.airbnb.com.br/rooms/16596984,9,1.0,Private room
True,10,3,9,False,"[1, 3, 4, 5, 8, 11, 14, 21, 40, 41, 44, 45, 46]",67,5,36.85672987862919,R$115,9,10684128,454.0,Real Bed,9,10,90,10988183,https://www.airbnb.com.br/rooms/10988183,10,1.0,Entire home/apt
True,10,2,9,False,"[1, 2, 3, 4, 5, 7, 11, 14, 15, 21, 25, 28, 31, 35, 40, 41, 42, 44, 45, 46, 47, 50, 51, 52, 57]",7,4,43.26659594447774,R$135,9,116850948,738.0,Real Bed,10,10,100,17315532,https://www.airbnb.com.br/rooms/17315532,10,1.0,Private room
False,10,2,10,False,"[1, 4, 5, 8, 9, 21, 31, 33, 40, 44, 46, 47, 49]",27,4,176.27131681083523,R$550,10,13359269,653.0,Real Bed,10,10,100,13522706,https://www.airbnb.com.br/rooms/13522706,10,1.0,Private room
True,9,2,9,True,"[1, 3, 4, 8, 12, 17, 31, 40, 43, 44, 45, 46]",34,5,22.43453123046994,R$70,9,1356134,678.0,Real Bed,9,9,90,15778437,https://www.airbnb.com.br/rooms/15778437,9,1.0,Private room
False,10,2,10,True,"[1, 2, 3, 4, 5, 8, 11, 14, 21, 28, 33, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50]",26,3,25.0,R$78,10,12387065,302.5,Futon,10,10,100,12540009,https://www.airbnb.com.br/rooms/12540009,10,1.0,Private room
True,10,1,10,False,"[4, 5, 8, 14, 21, 28, 37, 40, 43, 44, 47, 49, 50]",101,3,22.755024533762366,R$71,10,24875639,489.0,Real Bed,10,10,96,10730455,https://www.airbnb.com.br/rooms/10730455,10,0.984000027179718,Private room
