instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
False,10,4,10,False,"[1, 5, 8, 31, 33, 36, 40, 41, 43, 44, 45, 46, 47]",5,3,35.254263362167045,R$110,9,104797845,4474.0,Real Bed,10,10,100,16081224,https://www.airbnb.com.br/rooms/16081224,10,1.0,Entire home/apt
True,,2,,False,"[4, 8, 12, 21, 31, 40, 41, 42, 50, 51, 55]",0,3,14.742691951451674,R$46,,71206835,1586.5,Real Bed,,,,17211804,https://www.airbnb.com.br/rooms/17211804,,1.0,Private room
True,,2,,False,"[2, 3, 5, 8, 11, 28, 40, 44]",0,5,27.241930779856354,R$85,,106704254,86015.0,Real Bed,,,,16307270,https://www.airbnb.com.br/rooms/16307270,,1.0,Private room
False,9,2,9,False,"[4, 8, 11, 30, 40, 41, 44, 46, 47, 50]",7,5,13.140225434989535,R$41,9,31589891,3704.0,Real Bed,9,9,83,7350264,https://www.airbnb.com.br/rooms/7350264,7,1.0,Entire home/apt
False,10,1,10,False,"[1, 4, 5, 8, 16, 21, 31, 33, 40, 42, 47, 50]",3,3,28.844397296318494,R$90,10,111791147,8138.5,Real Bed,10,10,100,16809849,https://www.airbnb.com.br/rooms/16809849,9,1.0,Private room
True,10,2,10,False,"[4, 6, 8, 12, 14, 21, 28, 31, 40, 41, 42, 45, 50, 51, 55]",8,3,14.101705344866819,R$44,10,71206835,1586.5,Real Bed,10,10,100,16415318,https://www.airbnb.com.br/rooms/16415318,10,1.0,Private room
True,10,2,10,True,"[1, 2, 3, 4, 5, 8, 9, 11, 12, 28, 33, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47]",43,4,14.0,R$44,9,71451573,134.0,Real Bed,10,10,99,12979144,https://www.airbnb.com.br/rooms/12979144,10,1.0,Private room
True,10,2,10,False,"[1, 5, 8, 9, 11, 14, 31, 33, 34, 41, 44]",10,3,22.755024533762366,R$71,10,86708844,1721.5,Real Bed,10,10,96,14962980,https://www.airbnb.com.br/rooms/14962980,10,1.0,Entire home/apt
True,10,4,10,False,"[1, 2, 3, 4, 5, 8, 21, 28, 31, 33, 35, 36, 40, 41, 43, 44, 45, 46, 47]",13,4,27.241930779856354,R$85,10,5622604,429.5,Real Bed,10,10,100,15627334,https://www.airbnb.com.br/rooms/15627334,10,1.0,Entire home/apt
True,10,2,9,False,"[1, 3, 4, 5, 8, 21, 31, 33, 34, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55]",40,5,28.844397296318494,R$90,9,43135969,364.0,Real Bed,10,10,93,9906099,https://www.airbnb.com.br/rooms/9906099,10,1.0,Entire home/apt
