instant_book,rating_checkin,person_capacity,rating_value,is_superhost,amenities,rev_count,cancel_policy,price,nightly_price,rating_cleanliness,host_id,response_time,bed_type,accuracy_rating,rating_communication,satisfaction_guest,hosting_id,url,rating_location,response_rate,room_type
True,,1,,False,"[1, 3, 4, 8, 11, 32, 33, 37, 39, 40, 49, 50]",0,3,34.910274189777375,R$109,,114555922,864.0,Real Bed,,,,17096253,https://www.airbnb.com.br/rooms/17096253,,1.0,Private room
True,,2,,False,"[2, 4, 8, 28, 31, 40, 50]",0,3,22.419442140224003,R$70,,8072765,1679.0,Real Bed,,,,15983248,https://www.airbnb.com.br/rooms/15983248,,1.0,Private room
False,10,2,10,False,"[1, 4, 8, 11, 17, 18, 19, 33, 40, 41, 44, 45, 46, 47, 49, 50]",1,3,10.248887835530972,R$32,10,95852712,16923.0,Real Bed,10,10,100,15941689,https://www.airbnb.com.br/rooms/15941689,10,0.8569999933242798,Private room
True,,2,,False,"[1, 4, 8, 11, 16, 21, 33, 34, 37, 40, 41, 44, 46, 47, 49, 50]",0,3,30.426385761732575,R$95,,3912708,1008.0,Real Bed,,,,957518,https://www.airbnb.com.br/rooms/957518,,1.0,Private room
False,9,1,8,False,"[2, 3, 4, 7, 9, 11, 15, 16, 28, 31, 33, 34]",3,3,14.41249851871543,R$45,9,6987871,151.0,Real Bed,9,9,86,1592266,https://www.airbnb.com.br/rooms/1592266,7,1.0,Private room
True,10,5,10,False,"[1, 2, 3, 4, 9, 27, 31, 33]",2,3,95.76304571324252,R$299,9,15295986,,Real Bed,10,10,100,3000769,https://www.airbnb.com.br/rooms/3000769,9,,Entire home/apt
False,,3,,False,"[1, 8, 9, 11, 37, 39, 40, 42, 45, 46, 47]",0,3,32.02777448603429,R$100,,110835998,,Real Bed,,,,16721530,https://www.airbnb.com.br/rooms/16721530,,,Private room
True,10,2,10,True,"[3, 4, 8, 11, 28, 31, 33, 40, 42, 43, 47]",26,4,21.778886650503317,R$68,9,16477131,13111.0,Real Bed,10,10,96,3258162,https://www.airbnb.com.br/rooms/3258162,10,1.0,Private room
False,10,3,9,False,"[2, 3, 4, 8, 16, 31]",3,3,48.041661729051434,R$150,9,15716491,,Real Bed,9,10,93,3089885,https://www.airbnb.com.br/rooms/3089885,9,,Private room
False,10,4,10,True,"[1, 3, 4, 5, 6, 7, 8, 9, 14, 21, 28, 31, 33, 39, 40, 43, 44, 46, 47]",20,5,54.44721662625829,R$170,9,23701198,1659.0,Real Bed,10,10,94,8994624,https://www.airbnb.com.br/rooms/8994624,10,1.0,Entire home/apt
True,10,2,10,False,"[1, 3, 4, 8, 9, 11, 33, 37, 40, 41, 42, 44, 46, 47]",2,3,16.013887243017145,R$50,10,15622303,64578.0,Real Bed,10,9,100,6879385,https://www.airbnb.com.br/rooms/6879385,10,0.6669999957084656,Private room
True,,3,,False,"[3, 4, 8, 11, 12, 28, 33, 34, 40, 42, 44, 46, 47, 49, 50]",0,3,15.053054008436115,R$47,,115231629,2330.0,Real Bed,,,,17140398,https://www.airbnb.com.br/rooms/17140398,,0.800000011920929,Private room
True,9,3,9,False,"[1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 28, 31, 32, 33]",32,3,32.02777448603429,R$100,9,4035509,17699.0,Real Bed,9,9,92,765958,https://www.airbnb.com.br/rooms/765958,9,1.0,Private room
False,,1,,False,"[4, 8, 12, 39, 49]",0,3,15.373331753296458,R$48,,114331617,9437.5,Real Bed,,,,17666949,https://www.airbnb.com.br/rooms/17666949,,1.0,Private room
True,,1,,False,"[1, 4, 8, 16, 28, 31, 32, 33, 37, 40, 41]",0,3,26.63711722462548,R$83,,39976993,25941.5,Real Bed,,,,7630558,https://www.airbnb.com.br/rooms/7630558,,1.0,Private room
True,10,2,10,False,"[1, 3, 4, 5, 16, 31, 33, 35, 39, 41]",2,3,13.451665284134402,R$42,10,89392526,950.5,Real Bed,10,10,100,14714871,https://www.airbnb.com.br/rooms/14714871,10,1.0,Private room
False,10,2,10,False,"[4, 6, 7, 8, 9, 14, 15, 21, 28, 33, 43, 44, 47]",1,3,31.707496741173944,R$99,10,49879244,7137.5,Real Bed,10,10,100,9647444,https://www.airbnb.com.br/rooms/9647444,10,1.0,Private room
False,10,4,9,False,"[1, 5, 8, 9, 21, 49, 50]",12,5,47.72138398419109,R$149,10,3990151,468.0,Real Bed,10,10,98,905778,https://www.airbnb.com.br/rooms/905778,9,1.0,Entire home/apt
False,10,3,10,True,"[1, 4, 6, 8, 11, 17, 21, 31, 33, 39, 40, 46, 47, 50]",5,4,24.020830864525717,R$75,10,2676934,811.0,Real Bed,10,10,100,7689760,https://www.airbnb.com.br/rooms/7689760,10,0.875,Private room
False,10,3,6,False,"[8, 9, 12, 28, 31, 33, 39, 40, 42, 44, 47]",1,3,16.65444273273783,R$52,8,42299606,399.0,Real Bed,6,10,60,16251328,https://www.airbnb.com.br/rooms/16251328,6,1.0,Private room
True,,1,,False,"[4, 11, 31, 39, 40, 42]",0,3,25.62221958882743,R$80,,98917304,10383.0,Real Bed,,,,15430258,https://www.airbnb.com.br/rooms/15430258,,1.0,Private room
False,9,1,9,False,"[1, 3, 4, 8, 14, 21, 31, 33, 40, 44, 46]",2,5,17.935553712179203,R$56,10,7694970,742.5,Real Bed,10,10,100,3529508,https://www.airbnb.com.br/rooms/3529508,8,0.9549999833106995,Entire home/apt
True,10,3,9,False,"[1, 3, 4, 5, 8, 11, 31, 33, 40, 45, 46, 47]",3,3,35.23055193463772,R$110,9,36960682,778.0,Real Bed,10,10,93,14805432,https://www.airbnb.com.br/rooms/14805432,10,1.0,Entire home/apt
False,10,2,10,False,"[1, 2, 3, 4, 9, 28, 31, 40, 43]",4,3,19.216664691620572,R$60,10,15831639,1565.0,Real Bed,10,10,90,3192403,https://www.airbnb.com.br/rooms/3192403,10,1.0,Private room
True,,2,,False,"[11, 31, 32]",0,3,54.44721662625829,R$170,,109538114,0.0,Real Bed,,,,16602923,https://www.airbnb.com.br/rooms/16602923,,1.0,Private room
False,10,3,10,False,"[2, 4, 8, 11, 14, 21, 31, 40]",12,3,38.433329383241144,R$120,10,26783365,,Real Bed,10,10,98,6185988,https://www.airbnb.com.br/rooms/6185988,10,,Entire home/apt
True,,2,,False,"[11, 12, 31, 32]",0,3,12.811109794413715,R$40,,12078621,9845.0,Real Bed,,,,16973555,https://www.airbnb.com.br/rooms/16973555,,1.0,Private room
True,10,3,10,False,"[1, 2, 3, 4, 6, 8, 9, 11, 12, 31, 33, 37, 40, 43, 44, 46, 47]",4,5,30.426385761732575,R$95,10,102267132,15635.0,Real Bed,10,10,95,15804139,https://www.airbnb.com.br/rooms/15804139,9,0.8999999761581421,Entire home/apt
True,,2,,False,"[1, 4, 8, 14, 31, 39, 40, 43, 47, 50, 56]",0,3,28.82499703743086,R$90,,49982889,,Real Bed,,,,9673072,https://www.airbnb.com.br/rooms/9673072,,,Entire home/apt
True,,1,,False,"[1, 4, 8, 9, 11, 12, 31, 33, 37, 39, 40, 41, 42, 45, 46, 47, 56, 57]",0,3,16.013887243017145,R$50,,123062836,,Real Bed,,,,17939931,https://www.airbnb.com.br/rooms/17939931,,,Private room
True,,4,,False,"[1, 4, 5, 8, 9, 16, 32, 33, 37, 39, 40, 41, 42, 44, 45, 46, 47]",0,3,192.16664691620574,R$600,,116687547,4755.5,Real Bed,,,,17298405,https://www.airbnb.com.br/rooms/17298405,,1.0,Entire home/apt
True,10,7,10,False,"[1, 4, 8, 12, 28, 31, 39, 40, 41]",4,3,160.13887243017143,R$500,10,15686877,,Real Bed,10,10,100,3082876,https://www.airbnb.com.br/rooms/3082876,10,,Entire home/apt
False,10,3,10,False,"[1, 8, 32, 33, 39, 40, 42, 45, 46]",3,3,14.41249851871543,R$45,9,51056764,750.0,Real Bed,10,10,87,17542191,https://www.airbnb.com.br/rooms/17542191,10,1.0,Entire home/apt
True,,1,,False,"[4, 8, 31, 38, 40, 42, 44, 46, 47]",0,3,16.013887243017145,R$50,,11215030,,Real Bed,,,,14573813,https://www.airbnb.com.br/rooms/14573813,,,Private room
True,10,4,10,False,"[2, 4, 8, 9, 12, 17, 18, 20, 28, 31, 33, 39, 43, 46, 50]",2,4,24.661386354246403,R$77,10,67988410,293.0,Real Bed,10,10,100,12830497,https://www.airbnb.com.br/rooms/12830497,10,1.0,Private room
True,,2,,False,"[4, 8, 11, 12, 31, 32, 33, 40, 44, 45, 46, 56, 57]",0,3,17.61527596731886,R$55,,40125912,3565.0,Real Bed,,,,17358345,https://www.airbnb.com.br/rooms/17358345,,1.0,Private room
True,10,2,10,False,"[4, 8, 9, 11, 12, 31, 33, 39, 40, 42, 44, 47]",1,3,21.458608905642972,R$67,10,42299606,399.0,Real Bed,10,10,100,17247236,https://www.airbnb.com.br/rooms/17247236,8,1.0,Private room
True,6,1,6,False,"[1, 3, 4, 8, 9, 11, 33, 40, 41, 42, 44, 46, 47]",1,3,22.419442140224003,R$70,6,15622303,64578.0,Real Bed,6,8,80,7488824,https://www.airbnb.com.br/rooms/7488824,6,0.6669999957084656,Private room
True,10,1,10,False,"[1, 4, 40, 49, 50]",1,3,32.02777448603429,R$100,8,50136725,80.0,Real Bed,10,10,100,16903830,https://www.airbnb.com.br/rooms/16903830,10,1.0,Private room
True,,4,,False,"[1, 4, 8, 9, 11, 12, 16, 31, 32, 33, 39, 40, 46, 47, 57]",0,3,11.529998814972345,R$36,,115703330,33260.5,Real Bed,,,,17279600,https://www.airbnb.com.br/rooms/17279600,,0.699999988079071,Private room
True,,1,,False,"[1, 2, 4, 7, 8, 9, 14, 15, 21, 39, 40, 41, 42, 44, 45, 46, 47]",0,3,22.0,R$69,,54786119,,Real Bed,,,,10616302,https://www.airbnb.com.br/rooms/10616302,,,Private room
True,10,2,10,False,"[1, 4, 5, 7, 21, 31, 32, 40, 42, 57]",1,5,24.020830864525717,R$75,8,116537303,18340.0,Real Bed,10,10,100,17280193,https://www.airbnb.com.br/rooms/17280193,10,1.0,Private room
False,10,2,10,True,"[4, 8, 9, 11, 16, 31, 33, 39, 40, 42, 44, 46, 47, 50]",18,4,28.82499703743086,R$90,10,67592701,21977.5,Real Bed,10,10,100,15268874,https://www.airbnb.com.br/rooms/15268874,10,1.0,Private room
False,,4,,False,"[4, 7, 8, 11, 12, 15, 31, 33, 43, 45, 47]",0,3,120.0,R$375,,39964709,,Real Bed,,,,10206841,https://www.airbnb.com.br/rooms/10206841,,,Entire home/apt
True,10,4,8,False,"[1, 5, 6, 7, 8, 9, 14, 15, 21, 44, 47, 51, 55]",1,4,28.82499703743086,R$90,6,121066506,11408.0,Real Bed,8,10,80,17746520,https://www.airbnb.com.br/rooms/17746520,10,1.0,Entire home/apt
True,10,1,8,False,"[12, 31, 50]",1,3,19.536942436480917,R$61,10,117352336,106.5,Real Bed,10,10,100,17366901,https://www.airbnb.com.br/rooms/17366901,10,1.0,Private room
True,10,2,10,False,"[1, 4, 8, 11, 14, 21, 28, 39, 40, 44, 49, 50]",39,3,26.583052823408458,R$83,10,24261033,154.5,Real Bed,10,10,98,11636805,https://www.airbnb.com.br/rooms/11636805,10,1.0,Private room
True,10,2,10,False,"[1, 4, 8, 11, 33, 39, 40, 42, 44, 46, 47, 49, 50, 56]",2,3,19.216664691620572,R$60,10,95021677,1549.0,Real Bed,10,10,100,17175724,https://www.airbnb.com.br/rooms/17175724,10,1.0,Private room
True,10,4,10,False,"[1, 3, 4, 6, 7, 8, 9, 11, 14, 15, 17, 18, 21, 28, 31, 33, 37, 40, 41, 43, 44, 45, 46, 47, 50]",22,3,17.61527596731886,R$55,9,94541024,3368.0,Real Bed,9,10,93,15023413,https://www.airbnb.com.br/rooms/15023413,10,1.0,Private room
False,10,2,9,True,"[1, 3, 4, 5, 7, 8, 9, 14, 21, 28, 40, 44, 46, 47, 49, 50]",27,4,38.433329383241144,R$120,10,87349558,7491.5,Real Bed,10,10,100,14299994,https://www.airbnb.com.br/rooms/14299994,10,1.0,Entire home/apt
True,10,2,10,False,"[1, 4, 11, 15, 21, 40, 44, 46, 47, 49]",4,3,24.020830864525717,R$75,8,9875499,291.0,Real Bed,8,9,85,16819782,https://www.airbnb.com.br/rooms/16819782,10,1.0,Entire home/apt
